lead_id,lead_indicator,date_part,source,domain,country,customer_group,onboarding,customer_code,visited_learn_more_before_booking,visited_faq,purchases,time_spent,n_visits,bin_source
7795,0.0,2024-01-06,li,.dk,CN,2,False,TMBETVOJVA,0.3901908676174256,0.0,0.38736895947913724,0.9945835489281154,0.14260287783076941,socials
7796,1.0,2024-01-07,li,.cn,CN,9,False,HODEHOYNJI,1.0,0.0,0.7215936571499924,0.35118302769291443,0.7130143891538471,socials
7797,0.0,2024-01-28,li,.dk,DK,4,True,SSUGXVVVUK,1.0,0.30572085562659734,0.27596072692218554,0.28706346083977063,0.09506858522051295,socials
7798,0.0,2024-01-17,fb,.cn,US,2,False,LISUIABISI,0.3121526940939405,0.07643021390664934,0.7215936571499924,0.7952999972699373,0.09506858522051295,socials
7799,0.0,2024-01-30,fb,.cn,CN,5,True,ZUKPUDZBUY,0.07803817352348512,0.15286042781329867,0.1645524943652339,0.45498746134526424,0.09506858522051295,socials
7800,0.0,2024-01-12,li,.dk,US,4,False,QOLOISGCZC,0.15607634704697024,1.0,0.053144261808282196,0.42550881493803105,0.0,socials
7801,0.0,2024-01-17,signup,.com,CN,3,True,ZZGOQMDFDM,0.15607634704697024,0.3821510695332467,0.27596072692218554,0.3001239155130566,0.4753429261025646,group1
7803,0.0,2024-01-18,li,.dk,CN,4,False,DPZFSMTYWL,0.0,0.30572085562659734,0.49877719203608895,0.7771008726508666,0.19013717044102588,socials
7804,0.0,2024-01-14,fb,.cn,CN,3,False,AWJKJWTAFO,1.0,0.0,0.27596072692218554,0.5211178190904011,0.0,socials
7805,0.0,2024-01-11,signup,.dk,US,1,True,PMSXUOPSFF,0.15607634704697024,0.15286042781329867,0.38736895947913724,1.0,0.19013717044102588,group1
7806,1.0,2024-01-02,organic,.com,CN,8,False,JGOAWSQTLJ,1.0,0.07643021390664934,0.49877719203608895,0.2896282370430687,0.23767146305128237,group1
7807,1.0,2024-01-21,signup,.com,US,8,False,MGXGTIJGZL,0.4682290411409107,0.0,0.49877719203608895,0.33602067232090205,0.4278086334923082,group1
7808,0.0,2024-01-01,signup,.cn,DK,9,True,OYXHPDUAZT,0.07803817352348512,0.15286042781329867,0.1645524943652339,0.31530278955878055,0.23767146305128237,group1
7809,0.0,2024-01-11,fb,.dk,DK,8,True,UQFOJBZNFP,0.3901908676174256,0.0,0.6101854245930406,0.6462921897899805,1.0,socials
7810,0.0,2024-01-02,signup,.com,CN,9,False,ETZCZTEYFN,0.7803817352348512,0.229290641719948,0.38736895947913724,0.46268879372409577,0.33274004827179526,group1
7811,0.0,2024-01-16,fb,.dk,DK,3,False,AFULFWVAIG,0.3121526940939405,0.687871925159844,0.833001889706944,0.17690025777884788,0.09506858522051295,socials
7812,0.0,2024-01-22,signup,.dk,US,3,False,JCRVAOVKNT,0.5462672146643959,1.0,0.7215936571499924,0.22676297425283742,0.0,group1
7813,0.0,2024-01-03,fb,.dk,US,7,True,GFBENDGAGW,0.07803817352348512,1.0,0.27596072692218554,0.1961826708218215,1.0,socials
7814,0.0,2024-01-20,signup,.cn,CN,8,True,DASPVBQIKK,0.15607634704697024,0.07643021390664934,0.49877719203608895,0.6830192941093869,0.0,group1
7815,1.0,2024-01-01,signup,.com,DK,1,True,DBAFTOJTZS,0.07803817352348512,0.8407323529731427,0.833001889706944,0.7593020651646181,1.0,group1
7816,0.0,2024-01-21,signup,.cn,US,4,False,TDEPBBPPHX,0.23411452057045534,0.07643021390664934,1.0000000000000002,0.6633545228334898,0.23767146305128237,group1
7817,1.0,2024-01-20,signup,.com,US,5,True,LFQCOTOVMT,0.4682290411409107,0.229290641719948,0.6101854245930406,0.3958173048639959,0.38027434088205175,group1
7818,1.0,2024-01-08,organic,.com,US,4,False,WEXYURNYSP,0.07803817352348512,0.3821510695332467,0.27596072692218554,0.33221520842935215,0.6179458039333341,group1
7819,1.0,2024-01-19,organic,.dk,US,5,True,MKMBHZRSHE,0.23411452057045534,0.07643021390664934,0.27596072692218554,0.6852931677390703,0.4278086334923082,group1
7820,0.0,2024-01-26,fb,.dk,US,1,True,JTSSEVNSZJ,0.0,0.0,0.1645524943652339,0.4131714157780708,0.38027434088205175,socials
7821,0.0,2024-01-01,organic,.com,DK,6,False,SLGKMUPKGE,0.07803817352348512,0.07643021390664934,0.27596072692218554,0.2567283754417984,0.04753429261025647,group1
7822,0.0,2024-01-30,li,.dk,CN,6,False,HUWRNMZZMF,0.4682290411409107,0.07643021390664934,0.6101854245930406,0.9264761915236841,0.04753429261025647,socials
7823,1.0,2024-01-29,organic,.dk,CN,4,False,FJDWNNQRBM,0.5462672146643959,0.07643021390664934,0.6101854245930406,0.7848006997500185,0.4753429261025646,group1
7824,0.0,2024-01-26,fb,.dk,US,5,False,DTMXRLUBBO,0.15607634704697024,0.0,0.6101854245930406,0.4271615069307888,0.19013717044102588,socials
7825,1.0,2024-01-05,li,.cn,DK,9,False,QBDXNAOOOQ,0.23411452057045534,0.229290641719948,0.38736895947913724,0.779354089110583,0.5704115113230777,socials
7826,1.0,2024-01-30,organic,.cn,DK,3,True,TIOAJQRXEV,0.07803817352348512,0.07643021390664934,0.38736895947913724,0.13737162613271625,0.9031515595948729,group1
7827,0.0,2024-01-31,li,.com,US,9,True,BXWULJOAWG,0.15607634704697024,0.15286042781329867,0.6101854245930406,0.5329362356519058,0.0,socials
7828,1.0,2024-01-01,li,.dk,DK,3,True,DEJOLBEAPT,0.5462672146643959,0.0,0.49877719203608895,0.9315074739238094,0.7605486817641035,socials
7829,0.0,2024-01-11,li,.dk,CN,4,True,CTJPLPJCIG,0.23411452057045534,0.8407323529731427,0.6101854245930406,0.250011479586258,0.6179458039333341,socials
7830,0.0,2024-01-21,fb,.dk,US,5,True,FDBVGANIUT,0.07803817352348512,0.917162566879792,0.49877719203608895,0.4200614994632925,0.9506858522051295,socials
7831,0.0,2024-01-09,organic,.cn,US,4,True,IQKLMHFDHQ,0.07803817352348512,0.0,0.6101854245930406,0.5988663199378315,0.19013717044102588,group1
7832,0.0,2024-01-05,fb,.com,CN,7,False,RXBUYCJXCK,0.4682290411409107,0.0,0.9444101222638958,0.6358117040155342,0.0,socials
7833,1.0,2024-01-02,fb,.dk,CN,7,False,QAACQTIYCQ,0.0,0.07643021390664934,0.27596072692218554,0.33051182425353476,0.9031515595948729,socials
7834,0.0,2024-01-13,organic,.cn,DK,6,True,BGHAOBCVXO,0.0,0.687871925159844,0.27596072692218554,0.7593186119704867,0.23767146305128237,group1
7835,0.0,2024-01-31,fb,.cn,DK,9,False,VFVLDSGGAH,0.0,0.30572085562659734,0.49877719203608895,0.5732057269404454,0.14260287783076941,socials
7836,1.0,2024-01-18,signup,.dk,CN,7,True,WNEEXKQGLA,0.23411452057045534,0.15286042781329867,0.38736895947913724,0.0,0.6179458039333341,group1
7837,1.0,2024-01-26,organic,.dk,DK,1,True,YWRFPHNBJW,0.07803817352348512,0.30572085562659734,0.27596072692218554,1.0,0.6654800965435906,group1
7838,0.0,2024-01-25,signup,.cn,CN,9,True,DHSDDIQPQU,0.5462672146643959,0.30572085562659734,0.49877719203608895,0.5574057358112632,0.2852057556615388,group1
7839,1.0,2024-01-12,organic,.cn,DK,3,False,OBGGUWBBJH,0.3121526940939405,0.3821510695332467,0.1645524943652339,0.5427131817207367,0.5228772187128212,group1
7840,1.0,2024-01-14,organic,.com,DK,2,True,CBFKJDUNGC,0.5462672146643959,0.07643021390664934,0.38736895947913724,0.22749390942570358,0.5704115113230777,group1
7841,0.0,2024-01-05,fb,.cn,US,5,False,ZSNPNSKUQE,0.4682290411409107,0.15286042781329867,0.6101854245930406,0.5187238172340436,0.14260287783076941,socials
7842,0.0,2024-01-27,fb,.cn,US,8,False,QEFZIATSLH,0.15607634704697024,0.0,0.38736895947913724,1.0,0.38027434088205175,socials
7843,0.0,2024-01-24,fb,.com,CN,6,False,AUAMUISJSH,0.0,0.458581283439896,0.7215936571499924,0.33711403229446146,0.09506858522051295,socials
7844,1.0,2024-01-10,li,.cn,CN,7,True,TVMSMAVWFQ,0.5462672146643959,0.0,0.27596072692218554,0.8719254511127499,0.5704115113230777,socials
7845,1.0,2024-01-20,organic,.cn,CN,6,False,FULTHOBRRP,0.07803817352348512,0.07643021390664934,0.27596072692218554,0.8047773447248829,0.7130143891538471,group1
7846,1.0,2024-01-02,li,.com,DK,6,False,JDEBSTKODQ,0.23411452057045534,0.6114417112531947,0.27596072692218554,0.6213670584904452,0.19013717044102588,socials
7847,0.0,2024-01-04,fb,.com,US,9,False,CLQRMYEYZJ,0.4682290411409107,0.07643021390664934,0.49877719203608895,0.5907304919450107,0.09506858522051295,socials
7848,0.0,2024-01-12,signup,.dk,US,7,True,MYXZQXLMBC,0.0,0.458581283439896,0.49877719203608895,0.3100424749464952,0.0,group1
7849,0.0,2024-01-11,signup,.cn,CN,4,True,YNEDSSCRJL,0.15607634704697024,0.07643021390664934,0.49877719203608895,0.1766397668738504,0.0,group1
7850,0.0,2024-01-04,organic,.dk,DK,3,False,FLWITGRWIC,0.15607634704697024,0.3821510695332467,0.38736895947913724,0.8996073826199704,0.04753429261025647,group1
7851,1.0,2024-01-11,li,.com,CN,6,True,NKELMVRYCI,0.0,0.07643021390664934,0.833001889706944,0.37946228349861766,0.5704115113230777,socials
7852,1.0,2024-01-09,organic,.cn,US,2,False,ZQNQATPCPM,1.0,0.0,0.38736895947913724,0.47302646495141465,0.33274004827179526,group1
7853,0.0,2024-01-10,fb,.com,US,4,True,GUSSEXLMNU,0.15607634704697024,0.0,0.6101854245930406,0.38848615286645716,0.09506858522051295,socials
7854,0.0,2024-01-27,li,.cn,US,6,False,QXZEEQGIPW,0.0,0.3821510695332467,0.9444101222638958,0.5782471619239793,0.0,socials
7855,0.0,2024-01-06,signup,.dk,US,2,True,FJCXFSHPMK,0.07803817352348512,0.229290641719948,0.49877719203608895,0.6847426082619528,0.0,group1
7856,0.0,2024-01-15,fb,.cn,CN,3,True,YHAGOXOVSK,0.0,0.0,0.38736895947913724,0.76075907914151,0.0,socials
7857,0.0,2024-01-10,fb,.com,CN,8,True,EYAXXEWWZO,0.0,0.15286042781329867,0.6101854245930406,0.9820545868077235,0.19013717044102588,socials
7858,0.0,2024-01-31,fb,.cn,CN,4,False,FOGXJQCMGW,0.0,0.30572085562659734,0.1645524943652339,0.8479066442805587,0.04753429261025647,socials
7859,0.0,2024-01-22,li,.dk,DK,9,True,MGVUYBBMXU,1.0,0.0,0.27596072692218554,0.6584687761740433,0.33274004827179526,socials
7860,0.0,2024-01-21,fb,.dk,US,9,False,DCJHCDCQEB,0.0,0.15286042781329867,0.1645524943652339,0.13125712336434647,0.19013717044102588,socials
7861,0.0,2024-01-06,signup,.dk,CN,8,False,QFQVGXGDHF,0.07803817352348512,1.0,0.27596072692218554,0.5300632676963493,0.2852057556615388,group1
7862,0.0,2024-01-01,fb,.com,CN,5,True,LGBATMCNJQ,0.5462672146643959,0.15286042781329867,0.6101854245930406,0.35767793468974807,0.33274004827179526,socials
7863,1.0,2024-01-29,li,.cn,US,9,True,GCQSRFHCGZ,0.702343561711366,0.0,0.1645524943652339,0.3249589038338536,0.38027434088205175,socials
7864,0.0,2024-01-21,li,.cn,CN,3,False,KMRCKZUSTA,0.15607634704697024,0.917162566879792,0.053144261808282196,0.3267747768466629,0.0,socials
7866,0.0,2024-01-22,li,.dk,US,4,True,ZAOZTAMZPR,0.15607634704697024,1.0,0.49877719203608895,0.3122176820425362,0.14260287783076941,socials
7867,0.0,2024-01-24,signup,.com,CN,1,True,HZLJPUTAFJ,0.702343561711366,0.3821510695332467,0.49877719203608895,0.5351042197087787,0.04753429261025647,group1
7868,0.0,2024-01-20,organic,.cn,DK,7,False,YZORFYEGOV,0.624305388187881,0.6114417112531947,0.053144261808282196,0.3202658910710361,0.2852057556615388,group1
7869,0.0,2024-01-30,fb,.cn,CN,7,True,IXWSCCURPE,0.23411452057045534,0.07643021390664934,0.27596072692218554,0.7827591665231086,0.14260287783076941,socials
7870,1.0,2024-01-21,organic,.cn,US,9,False,EWHWZKIXKH,0.624305388187881,0.0,0.053144261808282196,0.2452140412717303,0.33274004827179526,group1
7871,0.0,2024-01-04,organic,.cn,US,9,False,RYWETYMKEU,0.0,0.07643021390664934,0.38736895947913724,0.7295749292858802,0.6654800965435906,group1
7872,1.0,2024-01-23,organic,.cn,US,2,True,None,0.3121526940939405,0.0,1.0000000000000002,0.4242498791818954,0.5704115113230777,group1
7873,1.0,2024-01-26,signup,.dk,DK,4,True,MGMRNGEGBZ,0.07803817352348512,0.0,0.38736895947913724,0.7464779135669466,0.2852057556615388,group1
7874,1.0,2024-01-22,fb,.com,US,5,False,JEIRSFGERU,0.8584199087583363,0.07643021390664934,0.9444101222638958,1.0,0.33274004827179526,socials
7875,1.0,2024-01-14,organic,.dk,US,2,False,RXGYYUQRRJ,0.702343561711366,0.0,0.7215936571499924,0.5364680562350661,0.2852057556615388,group1
7876,1.0,2024-01-20,signup,.cn,DK,3,True,KWBXCTCNCH,0.3121526940939405,0.229290641719948,0.49877719203608895,0.35376698962880804,0.80808297437436,group1
7877,0.0,2024-01-22,li,.dk,DK,4,False,VSJMYEUPPN,1.0,0.6114417112531947,1.0000000000000002,0.7075004133429412,0.2852057556615388,socials
7878,1.0,2024-01-29,organic,.com,US,6,False,QATHOAMPOD,0.07803817352348512,0.0,0.38736895947913724,0.1913913047283864,0.5704115113230777,group1
7879,0.0,2024-01-20,signup,.cn,DK,8,True,SJMOFHRIKD,0.624305388187881,0.0,0.27596072692218554,0.617113993957926,0.23767146305128237,group1
7880,0.0,2024-01-28,signup,.dk,DK,3,True,RUSAKXGRYP,0.0,0.687871925159844,0.27596072692218554,0.19221275697913676,0.04753429261025647,group1
7881,0.0,2024-01-08,signup,.com,CN,3,False,NXKUOTIMAQ,0.07803817352348512,0.7643021390664934,0.27596072692218554,0.7847128645180956,0.14260287783076941,group1
7882,1.0,2024-01-11,signup,.dk,CN,2,False,JDOZXNRUEE,0.0,0.5350114973465454,0.053144261808282196,0.334987936198615,1.0,group1
7883,1.0,2024-01-15,fb,.dk,US,1,True,UURPCRFCUR,0.07803817352348512,0.229290641719948,0.7215936571499924,0.3012949838770904,0.8556172669846165,socials
7884,0.0,2024-01-31,li,.com,CN,7,True,NMMEHHLFEV,0.0,0.15286042781329867,0.38736895947913724,0.47786535564962707,0.14260287783076941,socials
7885,1.0,2024-01-19,signup,.cn,US,2,True,UJMODBVGXQ,0.15607634704697024,0.15286042781329867,0.6101854245930406,0.35662001524482667,0.4278086334923082,group1
7886,0.0,2024-01-08,organic,.dk,DK,6,True,FUEZELJLTS,0.0,0.3821510695332467,0.833001889706944,0.16899396275174094,0.09506858522051295,group1
7887,0.0,2024-01-13,li,.cn,CN,1,False,QFUUYJYMJF,0.0,0.15286042781329867,0.27596072692218554,0.6560601190284956,0.0,socials
7888,0.0,2024-01-18,fb,.com,DK,1,True,ZADZMDJVWL,0.5462672146643959,0.5350114973465454,0.38736895947913724,0.6517764438141334,0.04753429261025647,socials
7889,0.0,2024-01-22,organic,.cn,CN,1,False,ACFLHNBESW,0.15607634704697024,0.687871925159844,0.6101854245930406,0.6362144284055016,0.23767146305128237,group1
7890,0.0,2024-01-24,li,.dk,CN,4,True,AYPMBIROWB,0.0,0.15286042781329867,0.49877719203608895,1.0,0.14260287783076941,socials
7891,1.0,2024-01-17,li,.dk,CN,9,False,NATYRNSKBE,0.3901908676174256,0.6114417112531947,0.6101854245930406,0.6712357013925998,1.0,socials
7892,1.0,2024-01-06,fb,.com,DK,2,True,ECDPTFPLWB,0.0,0.229290641719948,0.9444101222638958,0.5218401021129777,0.6654800965435906,socials
7893,0.0,2024-01-25,organic,.dk,CN,6,False,XBAMLEVBLJ,0.5462672146643959,0.0,0.27596072692218554,0.36440856930796706,0.14260287783076941,group1
7894,0.0,2024-01-15,organic,.dk,CN,2,True,UWSOQSMTIK,0.23411452057045534,0.0,0.38736895947913724,0.5954173578744375,0.2852057556615388,group1
7895,1.0,2024-01-13,signup,.com,CN,1,True,AXEMDGWYMU,0.0,0.0,0.7215936571499924,0.40923651539951544,0.38027434088205175,group1
7896,1.0,2024-01-26,li,.cn,DK,5,True,QJGONAUSTQ,0.07803817352348512,0.8407323529731427,0.49877719203608895,0.5243724526752529,0.5228772187128212,socials
7897,0.0,2024-01-26,organic,.cn,US,3,False,CNGSSVWQCR,0.9364580822818214,0.15286042781329867,0.053144261808282196,0.18911730720409858,0.04753429261025647,group1
7898,0.0,2024-01-18,fb,.cn,CN,2,False,PWXITVSRPB,0.0,0.07643021390664934,0.38736895947913724,0.7399743743227698,0.14260287783076941,socials
7899,1.0,2024-01-11,organic,.cn,CN,3,True,HEGIDLLTOB,0.0,0.15286042781329867,0.9444101222638958,0.4943246465940905,0.6654800965435906,group1
7900,1.0,2024-01-13,signup,.dk,CN,9,False,TVMXOCCFJS,0.07803817352348512,0.6114417112531947,0.38736895947913724,0.521489001405576,0.5704115113230777,group1
7901,0.0,2024-01-01,li,.cn,US,4,True,KFEVLACUHY,0.624305388187881,1.0,0.833001889706944,0.5582745494653492,0.0,socials
7902,0.0,2024-01-18,signup,.com,US,5,False,BGYBNEELRK,0.3121526940939405,0.458581283439896,0.49877719203608895,0.8530856443730679,0.2852057556615388,group1
7903,1.0,2024-01-05,fb,.com,DK,9,True,DCPCBJDGNA,0.3901908676174256,0.0,0.6101854245930406,0.38035483960513616,0.5228772187128212,socials
7904,0.0,2024-01-06,organic,.cn,CN,6,True,OGOBTSQQTG,1.0,0.0,0.38736895947913724,0.837564745327823,0.4753429261025646,group1
7906,0.0,2024-01-07,fb,.com,DK,1,False,ZFKEDSNRKE,0.702343561711366,0.07643021390664934,0.27596072692218554,0.3670561818094251,0.2852057556615388,socials
7907,1.0,2024-01-27,fb,.com,US,9,True,GXWHOUHCVD,1.0,0.229290641719948,0.6101854245930406,0.6140781861901146,0.8556172669846165,socials
7908,0.0,2024-01-04,signup,.dk,CN,4,True,ICFDHASCRP,0.07803817352348512,0.15286042781329867,0.27596072692218554,0.787137560239147,0.09506858522051295,group1
7909,0.0,2024-01-09,fb,.com,US,9,False,OSEODHWBIP,0.5462672146643959,0.15286042781329867,0.38736895947913724,0.31583535758654513,0.09506858522051295,socials
7910,1.0,2024-01-15,organic,.cn,US,2,False,DSODAGXJXZ,0.7803817352348512,0.5350114973465454,0.7215936571499924,0.38647580200747855,0.5704115113230777,group1
7911,0.0,2024-01-31,organic,.cn,US,8,False,NYVJERDEPP,1.0,0.458581283439896,0.833001889706944,0.5296878232939908,0.0,group1
7912,1.0,2024-01-31,organic,.cn,CN,5,False,IXAIRRVPNI,0.0,0.15286042781329867,0.053144261808282196,0.9426425399165312,0.23767146305128237,group1
7913,0.0,2024-01-06,fb,.dk,US,1,True,WNLSEUCAGH,0.15607634704697024,0.15286042781329867,0.7215936571499924,0.5003014040212048,0.0,socials
7914,0.0,2024-01-25,fb,.com,CN,4,True,VLYDCSUAIG,0.9364580822818214,0.6114417112531947,0.1645524943652339,1.0,0.04753429261025647,socials
7915,0.0,2024-01-17,organic,.com,DK,3,True,TOIKWJMNDQ,0.3121526940939405,0.229290641719948,0.27596072692218554,0.3682266591364187,0.5228772187128212,group1
7916,1.0,2024-01-20,organic,.dk,CN,2,True,PZAFGOFCCB,0.3121526940939405,0.458581283439896,0.7215936571499924,0.41454710300749475,0.9031515595948729,group1
7917,0.0,2024-01-18,li,.cn,CN,1,False,MOSKLSUMZY,0.4682290411409107,0.07643021390664934,0.49877719203608895,0.6130249795482561,0.38027434088205175,socials
7918,0.0,2024-01-22,signup,.cn,CN,7,True,AINJTQPECE,0.624305388187881,0.9935927807864413,0.49877719203608895,0.6694904105906017,0.14260287783076941,group1
7919,0.0,2024-01-31,organic,.dk,CN,7,False,QJWOWOFDEK,0.624305388187881,0.0,0.38736895947913724,0.862030935022494,0.0,group1
7920,1.0,2024-01-04,fb,.com,CN,2,True,BKLEHNARJN,0.23411452057045534,0.15286042781329867,0.7215936571499924,0.5006093188127814,0.5228772187128212,socials
7921,1.0,2024-01-09,signup,.cn,US,1,False,CZVKDNIWVH,0.23411452057045534,0.3821510695332467,0.1645524943652339,0.17471603626860377,0.6654800965435906,group1
7922,0.0,2024-01-14,fb,.cn,DK,7,True,HVXZIAQBTK,0.07803817352348512,0.30572085562659734,0.1645524943652339,0.62703960584845,0.33274004827179526,socials
7923,0.0,2024-01-03,fb,.com,CN,5,False,RKJHKRBHSJ,0.0,0.3821510695332467,0.6101854245930406,0.972213883774641,0.19013717044102588,socials
7924,1.0,2024-01-01,li,.cn,CN,9,True,HHCKADEMCC,0.15607634704697024,0.07643021390664934,0.9444101222638958,0.7829856653923053,1.0,socials
7925,0.0,2024-01-27,organic,.com,DK,2,True,RPIZTGLJMX,0.15607634704697024,0.15286042781329867,0.27596072692218554,0.8168385816529633,0.5704115113230777,group1
7926,1.0,2024-01-29,li,.com,CN,1,True,FVHETTEVTE,0.702343561711366,0.0,0.49877719203608895,0.9291811537127317,0.9506858522051295,socials
7927,1.0,2024-01-11,signup,.cn,US,6,False,TECWTASWDE,1.0,0.3821510695332467,0.6101854245930406,0.5056432241488373,0.33274004827179526,group1
7928,1.0,2024-01-01,fb,.cn,DK,2,False,PSWBOHTXPZ,0.0,0.07643021390664934,0.6101854245930406,0.3224620407293366,0.6179458039333341,socials
7929,0.0,2024-01-12,fb,.com,US,9,False,GUGOZBWNTT,0.0,0.0,0.27596072692218554,0.6427743412835376,0.0,socials
7930,1.0,2024-01-25,organic,.dk,DK,3,True,NBPMEAHRNR,0.07803817352348512,1.0,0.6101854245930406,0.4413270423584055,0.7605486817641035,group1
7931,1.0,2024-01-09,fb,.dk,US,3,True,UBAQSKGVEX,1.0,0.0,0.27596072692218554,0.10856454424933526,0.7130143891538471,socials
7932,1.0,2024-01-05,fb,.cn,DK,4,False,CAWASRMAAC,0.15607634704697024,1.0,1.0000000000000002,0.6923692262360994,0.6654800965435906,socials
7933,0.0,2024-01-15,li,.com,DK,1,False,UKESVDQGWS,0.0,0.07643021390664934,0.6101854245930406,0.8826816208671353,0.19013717044102588,socials
7934,0.0,2024-01-18,organic,.com,US,1,False,RSYHQLUNRJ,0.15607634704697024,0.07643021390664934,0.7215936571499924,0.9361561194059611,0.04753429261025647,group1
7935,0.0,2024-01-09,organic,.com,US,2,False,UUDWZRXEXK,0.4682290411409107,0.07643021390664934,0.38736895947913724,0.39460809060621127,0.6179458039333341,group1
7936,1.0,2024-01-13,organic,.dk,CN,6,False,EDJUFEIIGC,0.4682290411409107,0.30572085562659734,0.27596072692218554,0.5700738260738545,1.0,group1
7937,1.0,2024-01-28,fb,.cn,DK,1,True,DBGRGYJTBI,0.4682290411409107,0.458581283439896,0.38736895947913724,0.40969842580118154,0.6654800965435906,socials
7938,0.0,2024-01-13,li,.cn,DK,9,False,DETSOOTMTR,0.15607634704697024,0.15286042781329867,0.38736895947913724,0.0667530765822848,0.19013717044102588,socials
7939,0.0,2024-01-24,signup,.dk,DK,4,True,DZVLHHJWQQ,1.0,0.15286042781329867,0.833001889706944,0.5722272681212037,0.04753429261025647,group1
7940,0.0,2024-01-13,fb,.com,US,1,True,DQGCVTIOZA,0.07803817352348512,0.15286042781329867,0.7215936571499924,0.7039915189764958,0.0,socials
7941,1.0,2024-01-27,li,.dk,US,8,True,CBRAFHUGMG,0.3121526940939405,0.229290641719948,0.6101854245930406,0.3610292862838591,0.5228772187128212,socials
7942,1.0,2024-01-10,signup,.dk,DK,2,False,PZGPVPWINS,0.4682290411409107,0.229290641719948,0.27596072692218554,0.5032209917350845,0.38027434088205175,group1
7943,0.0,2024-01-10,fb,.cn,CN,4,True,ITULWHKITY,0.4682290411409107,0.15286042781329867,0.27596072692218554,0.5832138692092168,0.0,socials
7944,0.0,2024-01-22,fb,.dk,DK,9,False,JFBCNUQUTJ,0.3121526940939405,0.229290641719948,0.6101854245930406,0.6941702176249436,0.19013717044102588,socials
7945,0.0,2024-01-07,signup,.com,DK,9,False,HEMAPGTMFR,0.0,0.07643021390664934,0.7215936571499924,0.2567809892434161,0.38027434088205175,group1
7946,1.0,2024-01-28,fb,.dk,DK,2,True,RCBNLUZLQM,0.0,0.5350114973465454,0.49877719203608895,0.4861681142229619,0.4753429261025646,socials
7947,1.0,2024-01-22,fb,.com,CN,2,False,UOYQIWOLKA,0.0,0.30572085562659734,0.7215936571499924,0.3886248803026171,0.5228772187128212,socials
7948,1.0,2024-01-31,fb,.dk,DK,9,False,XIDWIAGKPV,0.3901908676174256,0.229290641719948,0.833001889706944,0.5909841243111984,1.0,socials
7949,0.0,2024-01-31,li,.com,US,3,True,ZEKHIMRRVQ,0.15607634704697024,1.0,0.7215936571499924,0.13158502513598336,0.38027434088205175,socials
7951,0.0,2024-01-20,fb,.cn,CN,8,False,XXWIQPDCUQ,0.702343561711366,0.458581283439896,0.6101854245930406,0.3198011095776474,0.33274004827179526,socials
7952,1.0,2024-01-07,li,.dk,US,8,False,XEYRIJOAFC,1.0,0.917162566879792,0.49877719203608895,0.5245809024081405,0.23767146305128237,socials
7953,0.0,2024-01-20,fb,.cn,CN,9,False,ACOWHAKKKV,0.0,0.15286042781329867,0.1645524943652339,0.6832490240823397,0.14260287783076941,socials
7954,1.0,2024-01-10,li,.dk,CN,8,True,YZRHTDJIZB,0.15607634704697024,0.458581283439896,0.49877719203608895,0.0,0.23767146305128237,socials
7955,1.0,2024-01-10,li,.com,CN,5,False,OYXQHYWFYN,0.15607634704697024,0.5350114973465454,0.49877719203608895,0.18243825171085604,0.5704115113230777,socials
7956,1.0,2024-01-26,li,.com,DK,5,False,ABFYTZVNNY,0.07803817352348512,0.3821510695332467,0.1645524943652339,0.6682699790267077,0.7130143891538471,socials
7957,1.0,2024-01-25,signup,.cn,US,6,False,ZNDYTBXYHM,0.0,0.07643021390664934,0.27596072692218554,0.882202751594277,0.14260287783076941,group1
7958,0.0,2024-01-21,fb,.dk,US,5,False,XLYPDMPCOU,0.3121526940939405,0.687871925159844,0.6101854245930406,0.28567708588033147,0.2852057556615388,socials
7959,0.0,2024-01-24,signup,.com,US,7,False,MIPVLNBQFF,0.15607634704697024,0.458581283439896,0.49877719203608895,0.7860994523116442,0.14260287783076941,group1
7960,1.0,2024-01-28,li,.dk,CN,4,False,RAWRLSBOAQ,0.15607634704697024,0.458581283439896,0.6101854245930406,0.9663927930140974,0.6654800965435906,socials
7961,0.0,2024-01-13,li,.cn,DK,1,False,QHBHXRKMIY,0.3901908676174256,0.0,0.49877719203608895,0.18403325685447935,0.0,socials
7962,0.0,2024-01-15,fb,.dk,DK,3,False,ONTOCXXHRQ,0.3121526940939405,0.0,0.6101854245930406,0.6564106028858814,0.0,socials
7963,0.0,2024-01-28,organic,.cn,CN,8,False,CBRWORBTYD,0.0,0.15286042781329867,0.6101854245930406,0.9908779483075536,0.38027434088205175,group1
7964,1.0,2024-01-28,fb,.dk,DK,2,False,RRWUIJDHAO,0.0,0.3821510695332467,0.38736895947913724,0.0,0.6654800965435906,socials
7965,0.0,2024-01-06,organic,.cn,US,7,False,TKRDMRTKTO,0.3901908676174256,0.0,0.7215936571499924,0.6860133724390427,0.0,group1
7966,0.0,2024-01-20,li,.dk,US,5,False,HDLFCWFBHC,0.15607634704697024,0.458581283439896,0.27596072692218554,0.16624370247375442,0.19013717044102588,socials
7967,0.0,2024-01-12,signup,.dk,CN,2,False,QPYNGGAMBO,0.624305388187881,0.15286042781329867,0.833001889706944,0.6289027627805073,0.0,group1
7968,0.0,2024-01-19,fb,.dk,CN,1,True,WXQBAUVCRC,0.15607634704697024,0.07643021390664934,0.7215936571499924,0.6674777183900749,0.0,socials
